"Notes","States","States Code","Year","Year Code","Disease","Disease Code",Case Count
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Arboviral diseases, La Crosse  virus disease, Non-neuroinvasive","10082",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Arboviral diseases, Powassan virus disease, Neuroinvasive","10057",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Arboviral diseases, Powassan virus disease, Non-neuroinvasive","10063",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Arboviral diseases, St. Louis encephalitis virus disease, Neuroinvasive","10051",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Arboviral diseases, St. Louis encephalitis virus disease, Non-neuroinvasive","10064",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Arboviral diseases, West Nile virus disease, Neuroinvasive","10056",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Arboviral diseases, West Nile virus disease, Non-neuroinvasive","10049",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Arboviral diseases, Western equine encephalitis virus disease, Neuroinvasive","10052",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Arboviral diseases, Western equine encephalitis virus disease, Non-neuroinvasive","10065",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Babesiosis, Total","12010",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Babesiosis, Confirmed","12011",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Babesiosis, Probable","12012",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Botulism, Total","10360",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Botulism, Foodborne","10530",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Botulism, Infant","10540",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Botulism, Other (wound & unspecified)","10550",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Brucellosis","10020",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Campylobacteriosis","11020",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Candida auris, clinical","50263",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Candida auris, screening","50264",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Carbapenemase-producing carbapenem-resistant Enterobacteriaceae","50244",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Carbapenemase-Producing Organisms (CPO),Total","50272",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Chancroid","10273",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Chlamydia trachomatis infection","10274",229
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Cholera","10470",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Coccidioidomycosis","11900",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Coccidioidomycosis, confirmed","11901",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Coccidioidomycosis, probable","11902",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Coronavirus Disease 2019 (COVID-19), Total","11065",976
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Coronavirus Disease 2019 (COVID-19), Confirmed","11067",976
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Coronavirus Disease 2019 (COVID-19), Probable","11068",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Cryptosporidiosis, Total","11580",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Cryptosporidiosis, Confirmed","11582",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Cryptosporidiosis, Probable","11583",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Cyclosporiasis","11575",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Dengue virus infections, Dengue","10680",1
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Dengue virus infections, Dengue-like illness","11704",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Dengue virus infections, Severe dengue","11705",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Diphtheria","10040",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Ehrlichiosis and Anaplasmosis, Anaplasma phagocytophilum infection","11090",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Ehrlichiosis and Anaplasmosis, Ehrlichia chaffeensis infection","11088",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Ehrlichiosis and Anaplasmosis, Ehrlichia ewingii infection","11089",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Ehrlichiosis and Anaplasmosis, Undetermined ehrlichiosis/anaplasmosis","11091",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Giardiasis","11570",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Gonorrhea","10280",38
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Haemophilus influenzae, invasive disease, All ages, all serotypes","10590",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Haemophilus influenzae, invasive disease, Age <5 years, Serotype b","10591",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Haemophilus influenzae, invasive disease, Age <5 years, Non-b serotype","10593",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Haemophilus influenzae, invasive disease, Age <5 years, Nontypeable","10592",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Haemophilus influenzae, invasive disease, Age <5 years, Unknown serotype","10597",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Hansen's disease","10380",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Hantavirus infection, non-hantavirus pulmonary syndrome","11610",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Hantavirus pulmonary syndrome","11590",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Hemolytic uremic syndrome post-diarrheal","11550",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Hepatitis, A","10110",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Hepatitis, B, acute","10100",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Hepatitis, B, perinatal infection","10104",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Hepatitis, C, acute","10101",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Hepatitis, C, acute, Confirmed","50228",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Hepatitis, C, acute, Probable","50229",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Hepatitis, C, perinatal infection","50248",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Human immunodeficiency virus diagnoses","10560",2
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Influenza-associated pediatric mortality","11061",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Invasive pneumococcal disease, All ages","11723",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Invasive pneumococcal disease, All ages, Confirmed","50230",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Invasive pneumococcal disease, All ages, Probable","50231",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Invasive pneumococcal disease, Age <5 years","11722",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Invasive pneumococcal disease, Age <5 years, Confirmed","50232",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Invasive pneumococcal disease, Age <5 years, Probable","50233",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Legionellosis","10490",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Leptospirosis","10390",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Listeriosis, Total","10640",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Listeriosis, Confirmed","10641",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Listeriosis, Probable","10642",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Lyme disease, Total","11080",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Lyme disease, Confirmed","11081",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Lyme disease, Probable","11082",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Malaria","10130",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Measles, Total","10140",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Measles, Indigenous","10500",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Measles, Imported","10510",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Melioidosis","11585",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Meningococcal disease, All serogroups","10150",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Meningococcal disease, Serogroups ACWY","10151",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Meningococcal disease, Serogroup B","10152",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Meningococcal disease, Other serogroups","10153",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Meningococcal disease, Unknown serogroup","10154",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Mpox","11801",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Mumps","10180",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Novel Influenza A virus infections","11062",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Paratyphoid fever","50236",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Pertussis","10190",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Plague","10440",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Poliomyelitis, paralytic","10410",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Poliovirus infection, nonparalytic","10405",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Psittacosis","10450",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Q fever, Total","10259",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Q fever, Acute","10257",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Q fever, Chronic","10258",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Rabies, Animal","10340",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Rabies, Human","10460",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Rubella","10200",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Rubella, congenital syndrome","10370",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Salmonella Paratyphi infection","50266",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Salmonella Typhi infection","50267",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Salmonellosis","11000",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Salmonellosis (excluding paratyphoid fever and typhoid fever)","50242",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Salmonellosis (excluding S. Typhi infection and S. Paratyphi infection)","50265",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Severe acute respiratory syndrome-associated coronavirus disease","10575",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Shiga toxin-producing Escherichia coli (STEC)","11563",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Shigellosis","11010",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Smallpox","11800",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Spotted fever rickettsiosis, Total","10250",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Spotted fever rickettsiosis, Confirmed","10253",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Spotted fever rickettsiosis, Probable","10254",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Streptococcal toxic shock syndrome","11700",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Syphilis, Total, all stages","10399",2
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Syphilis, Congenital","10316",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Syphilis, Primary and secondary","10310",1
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Tetanus","10210",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Toxic shock syndrome (other than Streptococcal)","10520",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Trichinellosis","10270",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Tuberculosis","10220",22
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Tularemia","10230",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Typhoid fever","10240",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Vancomycin-intermediate Staphylococcus aureus","11663",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Vancomycin-resistant Staphylococcus aureus","11665",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Varicella morbidity","10030",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Varicella mortality","10031",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Vibriosis, Total","11545",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Vibriosis, Confirmed","50234",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Vibriosis, Probable","50235",0
,"Commonwealth of Northern Mariana Islands","69","2023","2023","Viral hemorrhagic fevers","11647",0
